NAME_LONG,NAME_SHORT,COUNTRY_NAME,LOCID,ABV_1,LON,LAT,ID,-,REGION
Mayor Galo Torres Airport,Tena,Ecuador,\N,SETE,-0.986766994,-77.81950378,1708,U,America/Guayaquil
Tarapoa Airport,Tarapoa,Ecuador,TPC,SETR,-0.122956,-76.33779907,814,U,America/Guayaquil
Teniente Coronel Luis a Mantilla Airport,Tulcan,Ecuador,TUA,SETU,0.809505999,-77.70809937,9649,U,America/Guayaquil
Silvio Pettirossi International Airport,Asuncion,Paraguay,ASU,SGAS,-25.23999977,-57.52000046,292,S,America/Asuncion
Juan De Ayolas Airport,Ayolas,Paraguay,AYO,SGAY,-27.370554,-56.854064,223,S,America/Asuncion
Teniente Col Carmelo Peralta Airport,Conception,Paraguay,CIO,SGCO,-23.442363,-57.427253,253,S,America/Asuncion
Itaip� Airport,Itaipu,Paraguay,\N,SGIB,-25.407519,-54.619377,762,S,America/Asuncion
Dr. Luis Maria Arga�a International Airport,Mariscal Estigarribia,Paraguay,ESG,SGME,-22.04999924,-60.61999893,553,S,America/Asuncion
Carlos Miguel Gimenez Airport,Pilar,Paraguay,PIL,SGPI,-26.881224,-58.318026,249,S,America/Asuncion
El Eden Airport,Armenia,Colombia,AXM,SKAR,4.45278,-75.7664,3990,U,America/Bogota
Tres De Mayo Airport,Puerto Asis,Colombia,PUU,SKAS,0.505228,-76.5008,815,U,America/Bogota
Las Flores Airport,El Banco,Colombia,ELB,SKBC,9.04554,-73.9749,111,U,America/Bogota
Palonegro Airport,Bucaramanga,Colombia,BGA,SKBG,7.1265,-73.1848,3897,U,America/Bogota
El Dorado International Airport,Bogota,Colombia,BOG,SKBO,4.70159,-74.1469,8361,U,America/Bogota
Ernesto Cortissoz International Airport,Barranquilla,Colombia,BAQ,SKBQ,10.8896,-74.7808,98,U,America/Bogota
Jos� Celestino Mutis Airport,Bahia Solano,Colombia,BSC,SKBS,6.20292,-77.3947,80,U,America/Bogota
Gerardo Tobar L�pez Airport,Buenaventura,Colombia,BUN,SKBU,3.81963,-76.9898,48,U,America/Bogota
Camilo Daza International Airport,Cucuta,Colombia,CUC,SKCC,7.92757,-72.5115,1096,U,America/Bogota
Rafael Nu�ez International Airport,Cartagena,Colombia,CTG,SKCG,10.4424,-75.513,4,U,America/Bogota
Alfonso Bonilla Aragon International Airport,Cali,Colombia,CLO,SKCL,3.54322,-76.3816,3162,U,America/Bogota
La Florida Airport,Tumaco,Colombia,TCO,SKCO,1.81442,-78.7492,8,U,America/Bogota
Las Brujas Airport,Corozal,Colombia,CZU,SKCZ,9.33274,-75.2856,528,U,America/Bogota
Yarigu�es Airport,Barrancabermeja,Colombia,EJA,SKEJ,7.02433,-73.8068,412,U,America/Bogota
Gustavo Artunduaga Paredes Airport,Florencia,Colombia,FLA,SKFL,1.58919,-75.5644,803,U,America/Bogota
Santiago Vila Airport,Girardot,Colombia,GIR,SKGI,4.27624,-74.7967,900,U,America/Bogota
Juan Casiano Airport,Guapi,Colombia,GPI,SKGP,2.57013,-77.8986,164,U,America/Bogota
Guaymaral Airport,Guaymaral,Colombia,\N,SKGY,4.81233,-74.0649,8390,U,America/Bogota
Perales Airport,Ibague,Colombia,IBE,SKIB,4.42161,-75.1333,2999,U,America/Bogota
San Luis Airport,Ipiales,Colombia,IPI,SKIP,0.861925,-77.6718,9765,U,America/Bogota
Antonio Roldan Betancourt Airport,Carepa,Colombia,APO,SKLC,7.81196,-76.7164,46,U,America/Bogota
Jorge Isaac Airport,La Mina,Colombia,MCJ,SKLM,11.2325,-72.4901,281,U,America/Bogota
Alfredo V�squez Cobo International Airport,Leticia,Colombia,LET,SKLT,-4.19355,-69.9432,277,U,America/Bogota
Enrique Olaya Herrera Airport,Medellin,Colombia,EOH,SKMD,6.220549,-75.590582,4949,U,America/Bogota
Baracoa Airport,Magangue,Colombia,MGN,SKMG,9.28474,-74.8461,178,U,America/Bogota
Los Garzones Airport,Monteria,Colombia,MTR,SKMR,8.82374,-75.8258,36,U,America/Bogota
Fabio Alberto Leon Bentley Airport,Mitu,Colombia,MVP,SKMU,1.25366,-70.2339,680,U,America/Bogota
La Nubia Airport,Manizales,Colombia,MZL,SKMZ,5.0296,-75.4647,6871,U,America/Bogota
Benito Salas Airport,Neiva,Colombia,NVA,SKNV,2.95015,-75.294,1464,U,America/Bogota
Aguas Claras Airport,Ocana,Colombia,OCV,SKOC,8.31506,-73.3583,3850,U,America/Bogota
Otu Airport,Otu,Colombia,OTU,SKOT,7.01037,-74.7155,2060,U,America/Bogota
Puerto Bol�var Airport,Puerto Bolivar,Colombia,\N,SKPB,12.2215,-71.9848,90,U,America/Bogota
German Olano Airport,Puerto Carreno,Colombia,PCR,SKPC,6.18472,-67.4932,177,U,America/Bogota
Mateca�a International Airport,Pereira,Colombia,PEI,SKPE,4.81267,-75.7395,4416,U,America/Bogota
Pitalito Airport,Pitalito,Colombia,PTX,SKPI,1.85777,-76.0857,4212,U,America/Bogota
Guillermo Le�n Valencia Airport,Popayan,Colombia,PPN,SKPP,2.4544,-76.6093,5687,U,America/Bogota
Antonio Narino Airport,Pasto,Colombia,PSO,SKPS,1.39625,-77.2915,5951,U,America/Bogota
El Embrujo Airport,Providencia,Colombia,PVA,SKPV,13.3569,-81.3583,10,U,America/Bogota
Mariquita Airport,Mariquita,Colombia,MQU,SKQU,5.21256,-74.8836,1531,U,America/Bogota
Jose Maria C�rdova International Airport,Rio Negro,Colombia,MDE,SKRG,6.16454,-75.4231,6955,U,America/Bogota
Almirante Padilla Airport,Rio Hacha,Colombia,RCH,SKRH,11.5262,-72.926,43,U,America/Bogota
Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,Colombia,SJE,SKSJ,2.57969,-72.6394,605,U,America/Bogota
Sim�n Bol�var International Airport,Santa Marta,Colombia,SMR,SKSM,11.1196,-74.2306,22,U,America/Bogota
Gustavo Rojas Pinilla International Airport,San Andres Island,Colombia,ADZ,SKSP,12.5836,-81.7112,19,U,America/Bogota
Eduardo Falla Solano Airport,San Vincente De Caguan,Colombia,SVI,SKSV,2.15217,-74.7663,920,U,America/Bogota
Gustavo Vargas Airport,Tame,Colombia,TME,SKTM,6.45108,-71.7603,1050,U,America/Bogota
Santiago Perez Airport,Arauca,Colombia,AUC,SKUC,7.06888,-70.7369,420,U,America/Bogota
El Cara�o Airport,Quibdo,Colombia,UIB,SKUI,5.69076,-76.6412,204,U,America/Bogota
Heriberto G�l Mart�nez Airport,Tulua,Colombia,ULQ,SKUL,4.08836,-76.2351,3132,U,America/Bogota
Alfonso L�pez Pumarejo Airport,Valledupar,Colombia,VUP,SKVP,10.435,-73.2495,483,U,America/Bogota
Vanguardia Airport,Villavicencio,Colombia,VVC,SKVV,4.16787,-73.6138,1394,U,America/Bogota
Bermejo Airport,Bermejo,Bolivia,BJO,SLBJ,-22.77330017,-64.31289673,1249,U,America/La_Paz
Jorge Wilsterman International Airport,Cochabamba,Bolivia,CBB,SLCB,-17.42110062,-66.17710114,8360,U,America/La_Paz
Chimore Airport,Chapacura,Bolivia,CCA,SLCH,-16.976834,-65.145568,875,U,America/La_Paz
Capit�n An�bal Arab Airport,Cobija,Bolivia,CIJ,SLCO,-11.04039955,-68.78299713,889,U,America/La_Paz
El Alto International Airport,La Paz,Bolivia,LPB,SLLP,-16.51329994,-68.19229889,13355,U,America/La_Paz
Juan Mendoza Airport,Oruro,Bolivia,ORU,SLOR,-17.96260071,-67.07620239,12152,U,America/La_Paz
Capitan Nicolas Rojas Airport,Potosi,Bolivia,POI,SLPO,-19.54310036,-65.72370148,12913,U,America/La_Paz
Capit�n Av. Salvador Ogaya G. airport,Puerto Suarez,Bolivia,PSZ,SLPS,-18.975301,-57.820599,440,U,America/La_Paz
Santa Ana Del Yacuma Airport,Santa Ana,Bolivia,SBL,SLSA,-13.76220036,-65.43520355,472,U,America/La_Paz
Juana Azurduy De Padilla Airport,Sucre,Bolivia,SRE,SLSU,-19.00709915,-65.28869629,9540,U,America/La_Paz
Capitan Oriel Lea Plaza Airport,Tarija,Bolivia,TJA,SLTJ,-21.5557003,-64.70130157,6079,U,America/La_Paz
Teniente Av. Jorge Henrich Arauz Airport,Trinidad,Bolivia,TDD,SLTR,-14.81869984,-64.91799927,509,U,America/La_Paz
Teniente Coronel Rafael Pab�n Airport,Villa Montes,Bolivia,VLM,SLVM,-21.25519943,-63.4056015,1305,U,America/La_Paz
Viru Viru International Airport,Santa Cruz,Bolivia,VVI,SLVR,-17.6448,-63.135399,1224,U,America/La_Paz
Yacuiba Airport,Yacuiba,Bolivia,BYC,SLYA,-21.96089935,-63.65169907,2112,U,America/La_Paz
Johan Adolf Pengel International Airport,Zandery,Suriname,PBM,SMJP,5.452829838,-55.18780136,59,U,America/Paramaribo
Cayenne-Rochambeau Airport,Cayenne,French Guiana,CAY,SOCA,4.819809914,-52.36040115,26,U,America/Cayenne
Saint-Georges-de-l'Oyapock Airport,St.-georges Oyapock,French Guiana,OYP,SOOG,3.897599936,-51.80410004,46,U,America/Cayenne
Huancabamba Airport,Huancabamba,Peru,\N,SPAB,-5.256770134,-79.44290161,6312,U,America/Lima
Alferez FAP Alfredo Vladimir Sara Bauer Airport,Andoas,Peru,AOP,SPAS,-2.796129942,-76.46659851,728,U,America/Lima
Teniente General Gerardo P�rez Pinedo Airport,Atalaya,Peru,\N,SPAY,-10.72910023,-73.76650238,751,U,America/Lima
Iberia Airport,Iberia,Peru,IBP,SPBR,-11.41160011,-69.48870087,750,U,America/Lima
Cap FAP David Abenzur Rengifo International Airport,Pucallpa,Peru,PCL,SPCL,-8.377940178,-74.57430267,513,U,America/Lima
Teniente FAP Jaime A De Montreuil Morales Airport,Chimbote,Peru,CHM,SPEO,-9.149609566,-78.52380371,69,U,America/Lima
Puerto Esperanza Airport,Puerto Esperanza,Peru,\N,SPEP,-9.768130302,-70.70649719,725,U,America/Lima
Cesar Torke Podesta Airport,Moquegua,Peru,\N,SPEQ,-17.17900085,-70.93080139,4480,U,America/Lima
Capitan FAP Jose A Quinones Gonzales International Airport,Chiclayo,Peru,CIX,SPHI,-6.787479877,-79.82810211,97,U,America/Lima
Coronel FAP Alfredo Mendivil Duarte Airport,Ayacucho,Peru,AYP,SPHO,-13.15480042,-74.20439911,8917,U,America/Lima
Andahuaylas Airport,Andahuaylas,Peru,ANS,SPHY,-13.70639992,-73.35040283,11300,U,America/Lima
Comandante FAP German Arias Graziani Airport,Anta,Peru,ATA,SPHZ,-9.347439766,-77.5983963,9097,U,America/Lima
Jorge Ch�vez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114305,113,U,America/Lima
Juanjui Airport,Juanjui,Peru,JJI,SPJI,-7.169099808,-76.72859955,1148,U,America/Lima
Francisco Carle Airport,Jauja,Peru,JAU,SPJJ,-11.78310013,-75.4733963,11034,U,America/Lima
Inca Manco Capac International Airport,Juliaca,Peru,JUL,SPJL,-15.46710014,-70.15820313,12552,U,America/Lima
Ilo Airport,Ilo,Peru,ILQ,SPLO,-17.69499969,-71.34400177,72,U,America/Lima
Las Palmas Air Base,Las Palmas,Peru,\N,SPLP,-12.16069984,-76.99890137,250,U,America/Lima
Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,Peru,TBP,SPME,-3.55253005,-80.38140106,115,U,America/Lima
Moises Benzaquen Rengifo Airport,Yurimaguas,Peru,YMS,SPMS,-5.893770218,-76.11820221,587,U,America/Lima
Collique Airport,Collique,Peru,\N,SPOL,-11.92870045,-77.06109619,410,U,America/Lima
Chachapoyas Airport,Chachapoyas,Peru,CHH,SPPY,-6.201809883,-77.85610199,8333,U,America/Lima
Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,Peru,IQT,SPQT,-3.784739971,-73.30879974,306,U,America/Lima
Rodr�guez Ball�n International Airport,Arequipa,Peru,AQP,SPQU,-16.34110069,-71.58309937,8405,U,America/Lima
Capit�n FAP Leonardo Alvari�o Herr Airport,San Ramon,Peru,\N,SPRM,-11.12860012,-75.35050201,2600,U,America/Lima
Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,TRU,SPRU,-8.081410408,-79.1088028,106,U,America/Lima
Capit�n FAP Ren�n El�as Olivera International Airport,Pisco,Peru,PIO,SPSO,-13.74489975,-76.22029877,39,U,America/Lima
Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,Peru,TPP,SPST,-6.508739948,-76.37319946,869,U,America/Lima
Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,Peru,TCQ,SPTN,-18.05330086,-70.27580261,1538,U,America/Lima
Padre Aldamiz International Airport,Puerto Maldonado,Peru,PEM,SPTU,-12.61359978,-69.22859955,659,U,America/Lima
Capit�n FAP Guillermo Concha Iberico International Airport,Piura,Peru,PIU,SPUR,-5.205749989,-80.61640167,120,U,America/Lima
Capitan Montes Airport,Talara,Peru,TYL,SPYL,-4.576640129,-81.25409698,282,U,America/Lima
Alejandro Velasco Astete International Airport,Cuzco,Peru,CUZ,SPZO,-13.53569984,-71.938797,10860,U,America/Lima
Angel S Adami Airport,Montevideo,Uruguay,\N,SUAA,-34.7892,-56.264702,174,S,America/Montevideo
Santa Bernardina International Airport,Durazno,Uruguay,DZO,SUDU,-33.35889816,-56.49919891,305,S,America/Montevideo
Carrasco International /General C L Berisso Airport,Montevideo,Uruguay,MVD,SUMU,-34.838402,-56.0308,105,S,America/Montevideo
Nueva Hesperides International Airport,Salto,Uruguay,STY,SUSO,-31.43849945,-57.98529816,187,S,America/Montevideo
Oswaldo Guevara Mujica Airport,Acarigua,Venezuela,AGV,SVAC,9.553375244,-69.23786926,640,U,America/Caracas
Anaco Airport,Anaco,Venezuela,AAO,SVAN,9.430225372,-64.47072601,721,U,America/Caracas
San Fernando de Atabapo Airport,San Fernando Deatabapo,Venezuela,\N,SVAT,4.051040173,-67.6996994,301,U,America/Caracas
General Jos� Antonio Anzoategui International Airport,Barcelona,Venezuela,BLA,SVBC,10.111111,-64.692222,30,U,America/Caracas
Barinas Airport,Barinas,Venezuela,BNS,SVBI,8.615,-70.21416667,615,U,America/Caracas
El Libertador Airbase,Maracaibo,Venezuela,\N,SVBL,10.18337536,-67.55731964,1450,U,America/Caracas
Barquisimeto International Airport,Barquisimeto,Venezuela,BRM,SVBM,10.04274654,-69.35861969,2042,U,America/Caracas
Aeropuerto General Tomas de Heres. Ciudad Bolivar,Ciudad Bolivar,Venezuela,CBL,SVCB,8.122160912,-63.53695679,197,U,America/Caracas
Caicara del Orinoco Airport,Caicara De Orinoco,Venezuela,CXA,SVCD,7.625510216,-66.16280365,141,U,America/Caracas
San Carlos Airport,San Carlos,Venezuela,\N,SVCJ,9.647720337,-68.5746994,512,U,America/Caracas
Calabozo Airport,Calabozo,Venezuela,CLZ,SVCL,8.924655914,-67.41709137,328,U,America/Caracas
Canaima Airport,Canaima,Venezuela,CAJ,SVCN,6.231988907,-62.85443115,1450,U,America/Caracas
Carora Airport,Carora,Venezuela,VCR,SVCO,10.17560291,-70.06521606,1437,U,America/Caracas
General Francisco Berm�dez Airport,Carupano,Venezuela,CUP,SVCP,10.66001415,-63.2616806,33,U,America/Caracas
Jos� Leonardo Chirinos Airport,Coro,Venezuela,CZE,SVCR,11.4149437,-69.68090057,52,U,America/Caracas
Oscar Machado Zuluaga Airport,Caracas,Venezuela,\N,SVCS,10.28611088,-66.8161087,2145,U,America/Caracas
Cuman� (Antonio Jos� de Sucre) Airport,Cumana,Venezuela,CUM,SVCU,10.45033264,-64.13047028,14,U,America/Caracas
Capit�n Manuel R�os Airbase,Carrizal,Venezuela,\N,SVCZ,9.372650146,-66.92279816,595,U,America/Caracas
El Dorado Airport,El Dorado,Venezuela,EOR,SVED,6.733333111,-61.58333206,318,U,America/Caracas
Elorza Airport,Elorza,Venezuela,EOZ,SVEZ,7.083333015,-69.53333282,295,U,America/Caracas
Guasdalito Airport,Guasdualito,Venezuela,GDO,SVGD,7.233333111,-70.80000305,426,U,America/Caracas
Guiria Airport,Guiria,Venezuela,GUI,SVGI,10.57407761,-62.31266785,42,U,America/Caracas
Guanare Airport,Guanare,Venezuela,GUQ,SVGU,9.02694416,-69.75514984,606,U,America/Caracas
Higuerote Airport,Higuerote,Venezuela,HGE,SVHG,10.462474,-66.092779,12,U,America/Caracas
Andr�s Miguel Salazar Marcano Airport,Isla De Coche,Venezuela,ICC,SVIE,10.794432,-63.98159,10,U,America/Caracas
Josefa Camejo International Airport,Paraguana,Venezuela,LSP,SVJC,11.78077507,-70.15149689,75,U,America/Caracas
San Juan de Los Morros Airport,San Juan De Los Morros,Venezuela,\N,SVJM,9.906952858,-67.37963867,1404,U,America/Caracas
La Fria Airport,La Fria,Venezuela,LFR,SVLF,8.239167213,-72.27102661,305,U,America/Caracas
La Orchila Airport,La Orchila,Venezuela,\N,SVLO,11.80720043,-66.17960358,5,U,America/Caracas
La Chinita International Airport,Maracaibo,Venezuela,MAR,SVMC,10.55820847,-71.7278595,239,U,America/Caracas
Alberto Carnevalli Airport,Merida,Venezuela,MRD,SVMD,8.582078,-71.161041,5007,U,America/Caracas
Del Caribe Santiago Mari�o International Airport,Porlamar,Venezuela,PMV,SVMG,10.91260338,-63.96659851,74,U,America/Caracas
Sim�n Bol�var International Airport,Caracas,Venezuela,CCS,SVMI,10.601194,-66.991222,234,U,America/Caracas
Matur�n Airport,Maturin,Venezuela,MUN,SVMT,9.754529953,-63.1473999,224,U,America/Caracas
Cacique Aramare Airport,Puerto Ayacucho,Venezuela,PYH,SVPA,5.619989872,-67.60610199,245,U,America/Caracas
General Bartolome Salom International Airport,Puerto Cabello,Venezuela,PBL,SVPC,10.48050022,-68.07299805,32,U,America/Caracas
Paramillo Airport,San Cristobal,Venezuela,SCI,SVPM,7.801320076,-72.20290375,3314,U,America/Caracas
General Manuel Carlos Piar International Airport,Guayana,Venezuela,PZO,SVPR,8.28853035,-62.76039886,472,U,America/Caracas
Palmarito Airport,Palmarito,Venezuela,PTM,SVPT,7.566669941,-70.1832962,347,U,America/Caracas
San Antonio Del Tachira Airport,San Antonio,Venezuela,SVZ,SVSA,7.840829849,-72.43969727,1312,U,America/Caracas
Santa B�rbara de Barinas Airport,Santa Barbara,Venezuela,SBB,SVSB,7.803514004,-71.16571808,590,U,America/Caracas
Santa Elena de Uairen Airport,Santa Ana De Uairen,Venezuela,SNV,SVSE,4.554999828,-61.15000153,2938,U,America/Caracas
Mayor Buenaventura Vivas International Airport,Santo Domingo,Venezuela,STD,SVSO,7.56538,-72.035103,1083,U,America/Caracas
Sub Teniente Nestor Arias Airport,San Felipe,Venezuela,SNF,SVSP,10.2787,-68.755203,761,U,America/Caracas
San Fernando De Apure Airport,San Fernando De Apure,Venezuela,SFD,SVSR,7.883319855,-67.44400024,154,U,America/Caracas
San Tom� Airport,San Tome,Venezuela,SOM,SVST,8.945146561,-64.1510849,861,U,America/Caracas
Santa B�rbara del Zulia Airport,Santa Barbara,Venezuela,STB,SVSZ,8.974550247,-71.94325256,32,U,America/Caracas
Tucupita Airport,Tucupita,Venezuela,TUV,SVTC,9.088994026,-62.09417343,16,U,America/Caracas
Tumeremo Airport,Tumeremo,Venezuela,TMO,SVTM,7.24938,-61.52893,345,U,America/Caracas
Arturo Michelena International Airport,Valencia,Venezuela,VLN,SVVA,10.14973259,-67.92839813,1411,U,America/Caracas
Dr. Antonio Nicol�s Brice�o Airport,Valera,Venezuela,VLV,SVVL,9.340477943,-70.58406067,2060,U,America/Caracas
Valle de La Pascua Airport,Valle De La Pascua,Venezuela,VDP,SVVP,9.222027779,-65.99358368,410,U,America/Caracas
Linden Airport,Linden,Guyana,\N,SYLD,5.96592,-58.270302,180,U,America/Guyana
Lethem Airport,Lethem,Guyana,LTM,SYLT,3.37276,-59.789398,351,U,America/Guyana
V.C. Bird International Airport,Antigua,Antigua and Barbuda,ANU,TAPA,17.1367,-61.792702,62,U,America/Antigua
